Batsman,Bowler,0,1,2,3,4,5,6,7+,Wickets,Runs,Balls
Sohaib Maqsood,NLTC Perera,2,2,0,0,0,0,0,0,1,2,4
Sohaib Maqsood,NM Coulter-Nile,1,1,0,0,0,0,0,0,1,1,2
Sohaib Maqsood,R McLaren,0,2,2,0,1,0,0,0,0,10,5
Sohaib Maqsood,S Badree,3,3,0,0,0,0,0,0,0,3,6
Sohaib Maqsood,S Prasanna,3,1,0,0,1,0,0,0,0,5,5
Sohaib Maqsood,SD Parry,0,2,1,0,0,0,0,0,0,4,3
Sohaib Maqsood,SL Malinga,1,0,0,0,0,0,0,0,1,0,1
Sohaib Maqsood,SMSM Senanayake,3,0,1,0,0,0,0,0,0,2,4
Sohaib Maqsood,SP Narine,6,1,0,0,0,0,0,0,1,1,7
Sohaib Maqsood,TD Astle,1,2,0,0,1,0,1,0,0,12,5
Sohaib Maqsood,TM Dilshan,1,2,0,0,1,0,0,0,0,6,4
Sohaib Maqsood,WD Parnell,1,2,0,0,0,0,1,0,1,8,4
Sohail Tanvir,AD Mathews,1,2,0,0,0,0,0,0,0,2,3
Sohail Tanvir,BAW Mendis,1,0,0,0,0,0,0,0,1,0,1
Sohail Tanvir,CJ Jordan,2,4,1,0,2,0,0,0,0,14,9
Sohail Tanvir,CR Woakes,2,3,0,0,1,0,1,0,0,13,7
Sohail Tanvir,DJ Willey,0,1,0,0,0,0,0,0,0,1,1
Sohail Tanvir,DR Smith,0,1,0,0,1,0,0,0,0,5,2
Sohail Tanvir,DW Steyn,1,0,0,0,1,0,0,0,1,4,2
Sohail Tanvir,HMRKB Herath,3,1,0,0,0,0,0,0,0,1,4
Sohail Tanvir,Imran Tahir,2,0,0,0,0,0,0,0,1,0,2
Sohail Tanvir,JDS Neesham,0,2,0,0,1,0,0,0,0,6,3
Sohail Tanvir,KD Mills,1,1,0,0,1,0,0,0,1,5,3
Sohail Tanvir,KMDN Kulasekara,0,3,0,0,0,0,0,0,0,3,3
Sohail Tanvir,LE Plunkett,3,1,0,0,0,0,0,0,0,1,4
Sohail Tanvir,MM Ali,2,1,1,0,0,0,0,0,0,3,4
Sohail Tanvir,MN Samuels,1,1,0,0,0,0,0,0,0,1,2
Sohail Tanvir,NLTC Perera,1,1,1,0,2,0,0,0,0,11,5
Sohail Tanvir,R McLaren,1,0,0,0,0,0,0,0,0,0,1
Sohail Tanvir,RJW Topley,3,2,0,0,0,0,1,0,0,8,6
Sohail Tanvir,S Prasanna,0,1,0,0,0,0,0,0,0,1,1
Sohail Tanvir,SD Parry,0,1,0,0,0,0,0,0,0,1,1
Sohail Tanvir,SL Malinga,8,6,0,0,4,0,0,0,1,22,18
Sohail Tanvir,SMSM Senanayake,0,5,0,0,0,0,1,0,0,11,6
Sohail Tanvir,SP Narine,8,2,0,0,0,0,1,0,2,8,11
Sohail Tanvir,WD Parnell,1,2,0,0,0,0,0,0,0,2,3
SP Narine,Anureet Singh,1,0,0,0,0,0,0,0,0,0,1
SP Narine,AR Patel,0,1,0,0,0,0,0,0,0,1,1
SP Narine,Asad Ali,1,0,0,0,0,0,0,0,0,0,1
SP Narine,B Kumar,2,1,0,0,0,0,0,0,0,1,3
SP Narine,B Lee,2,0,0,0,0,0,0,0,0,0,2
SP Narine,CH Morris,0,1,1,0,0,0,0,0,0,3,2
SP Narine,DAJ Bracewell,0,2,0,0,0,0,0,0,0,2,2
SP Narine,DJ Bravo,1,2,0,0,0,0,0,0,0,2,3
SP Narine,DS Kulkarni,4,0,0,0,0,0,0,0,0,0,4
SP Narine,DSNFG Jayasuriya,2,1,0,0,0,0,0,0,1,1,3
SP Narine,Hasan Ali,2,2,0,0,1,0,1,0,0,12,6
SP Narine,Imad Wasim,0,1,0,0,0,0,0,0,0,1,1
SP Narine,JDS Neesham,2,0,0,0,0,0,0,0,1,0,2
SP Narine,JJ Bumrah,2,2,0,0,0,0,0,0,0,2,4
SP Narine,KMDN Kulasekara,1,3,0,0,2,0,1,0,0,17,7
SP Narine,KW Richardson,0,1,0,0,0,0,0,0,0,1,1
SP Narine,MA Starc,0,0,0,0,1,0,0,0,0,4,1
SP Narine,MG Johnson,3,2,1,0,0,0,0,0,1,4,6
SP Narine,MM Sharma,0,1,0,0,0,0,0,0,0,1,1
SP Narine,Mohammad Hafeez,0,1,1,0,0,0,0,0,0,3,2
SP Narine,Mohammed Shami,1,1,0,0,0,0,1,0,0,7,3
SP Narine,P Awana,1,1,0,0,0,0,0,0,0,1,2
SP Narine,R Dhawan,1,2,0,0,0,0,0,0,0,2,3
SP Narine,RA Jadeja,0,1,0,0,0,0,1,0,0,7,2
SP Narine,Saeed Ajmal,3,1,0,0,1,0,0,0,1,5,5
SP Narine,Shahid Afridi,0,1,1,0,0,0,1,0,0,9,3
SP Narine,SL Malinga,0,4,0,0,0,0,0,0,0,4,4
SP Narine,SMSM Senanayake,0,1,0,0,0,0,0,0,0,1,1
SP Narine,SR Watson,0,2,0,0,0,0,0,0,0,2,2
SP Narine,TG Southee,1,1,0,0,0,0,0,0,1,1,2
SP Narine,Wahab Riaz,7,2,2,0,3,0,0,0,1,18,14
SP Narine,Z Khan,0,1,0,0,0,0,0,0,0,1,1
SP Narine,Zulfiqar Babar,1,1,1,0,2,0,0,0,0,11,5
SPD Smith,A Mishra,11,6,0,0,0,0,0,0,1,6,17
SPD Smith,A Nehra,6,2,0,0,2,0,0,0,0,10,10
SPD Smith,AB Dinda,1,1,0,0,2,0,2,0,0,21,6
SPD Smith,AD Mathews,0,2,0,0,1,0,0,0,0,6,3
SPD Smith,AD Russell,2,3,1,0,3,0,0,0,1,17,9
SPD Smith,Anureet Singh,1,1,0,0,0,0,0,0,0,1,2
SPD Smith,AR Patel,3,3,1,0,3,0,0,0,1,17,10
SPD Smith,AU Rashid,2,6,1,0,1,0,1,0,0,18,11
SPD Smith,B Kumar,5,3,3,0,0,0,0,0,0,9,11
SPD Smith,BA Stokes,4,3,2,0,3,0,0,0,0,19,12
SPD Smith,Bipul Sharma,0,1,0,0,1,0,0,0,0,5,2
SPD Smith,CH Morris,3,1,0,0,2,0,0,0,0,9,6
SPD Smith,CJ Anderson,5,2,2,0,0,0,0,0,0,6,9
SPD Smith,D Wiese,13,12,2,0,2,0,0,0,2,24,29
SPD Smith,DJ Bravo,3,5,1,0,1,0,1,0,2,17,11
SPD Smith,DJ Willey,2,3,0,0,1,0,1,0,1,13,7
SPD Smith,DS Kulkarni,0,3,0,0,1,0,0,0,0,7,4
SPD Smith,DW Steyn,5,2,0,0,1,0,0,0,2,6,8
SPD Smith,Harbhajan Singh,0,7,1,0,1,0,0,0,0,13,9
SPD Smith,HH Pandya,2,3,1,0,1,0,1,0,0,15,8
SPD Smith,HV Patel,1,4,1,0,1,0,0,0,0,10,7
SPD Smith,I Sharma,3,3,0,0,2,0,0,0,0,11,8
SPD Smith,IC Pandey,1,1,0,0,0,0,0,0,0,1,2
SPD Smith,IK Pathan,0,3,1,0,0,0,0,0,0,5,4
SPD Smith,Imad Wasim,2,7,2,0,3,0,0,0,0,23,14
SPD Smith,Imran Tahir,4,6,1,0,0,0,1,0,0,14,12
SPD Smith,Iqbal Abdulla,0,3,0,0,0,0,0,0,0,3,3
SPD Smith,J Suchith,1,10,2,0,2,0,0,0,0,22,15
SPD Smith,JJ Bumrah,3,1,0,0,2,0,0,0,1,9,6
SPD Smith,JP Duminy,0,2,4,0,1,0,0,0,0,14,7
SPD Smith,JP Faulkner,0,5,1,0,1,0,1,0,0,17,8
SPD Smith,K Rabada,3,6,0,0,0,0,2,0,1,18,11
SPD Smith,Karanveer Singh,1,4,0,0,2,0,0,0,0,12,7
SPD Smith,KH Pandya,3,2,0,0,0,0,1,0,0,8,6
SPD Smith,KJ Abbott,2,2,2,0,3,0,0,0,0,18,9
SPD Smith,KV Sharma,5,8,3,0,2,0,2,0,1,34,20
SPD Smith,KW Richardson,1,0,0,0,0,0,0,0,0,0,1
SPD Smith,L Balaji,2,3,1,0,4,0,0,0,0,21,10
SPD Smith,M Morkel,0,2,1,0,0,0,0,0,0,4,3
SPD Smith,MA Starc,3,3,0,0,1,0,0,0,1,7,7
SPD Smith,MC Henriques,3,8,2,0,3,0,0,0,0,24,16
SPD Smith,MG Johnson,4,1,0,0,0,0,0,0,1,1,5
SPD Smith,MJ McClenaghan,7,1,1,1,2,0,1,0,1,20,13
SPD Smith,MJ Santner,3,0,0,0,0,0,0,0,1,0,3
SPD Smith,MM Ali,0,2,0,0,0,0,0,0,0,2,2
SPD Smith,MM Sharma,7,4,5,0,1,0,0,0,2,18,17
SPD Smith,Mohammad Amir,3,2,0,0,1,0,0,0,0,6,6
SPD Smith,Mohammad Sami,0,3,1,0,2,0,0,0,0,13,6
SPD Smith,Mustafizur Rahman,5,1,1,0,4,0,0,0,0,19,11
SPD Smith,NM Coulter-Nile,3,0,0,0,1,0,0,0,0,4,4
SPD Smith,P Awana,0,1,0,0,1,0,0,0,0,5,2
SPD Smith,P Kumar,4,6,3,0,6,0,0,0,0,36,19
SPD Smith,P Negi,0,2,1,0,0,0,0,0,0,4,3
SPD Smith,P Sahu,3,5,1,0,1,0,0,0,0,11,10
SPD Smith,P Suyal,4,2,2,1,1,0,1,0,0,19,11
SPD Smith,PP Chawla,2,6,2,0,0,0,0,0,0,10,10
SPD Smith,PV Tambe,0,2,0,0,0,0,0,0,0,2,2
SPD Smith,R Ashwin,0,3,1,0,0,0,0,0,0,5,4
SPD Smith,R Sathish,1,3,0,0,0,0,0,0,0,3,4
SPD Smith,R Vinay Kumar,1,3,0,1,1,0,0,0,1,10,6
SPD Smith,RA Jadeja,17,13,4,0,1,0,1,0,4,31,36
SPD Smith,Raza Hasan,3,0,1,0,0,0,0,0,1,2,4
SPD Smith,RJW Topley,3,5,2,0,1,0,0,0,0,13,11
SPD Smith,RS Bopara,2,5,0,0,1,0,0,0,1,9,8
SPD Smith,S Gopal,0,3,0,0,0,0,0,0,0,3,3
SPD Smith,S Kaushik,3,3,2,0,1,0,2,0,0,23,11
SPD Smith,Sandeep Sharma,1,7,1,0,1,0,0,0,0,13,10
SPD Smith,Shahid Afridi,1,8,1,0,0,0,0,0,0,10,10
SPD Smith,Shakib Al Hasan,3,6,0,0,0,0,0,0,0,6,9
SPD Smith,SK Raina,2,3,0,0,0,0,0,0,0,3,5
SPD Smith,SL Malinga,6,6,5,0,6,0,0,0,0,40,23
SPD Smith,SP Narine,3,4,3,0,2,0,0,0,0,18,12
SPD Smith,ST Finn,1,3,3,0,1,0,2,0,0,25,10
SPD Smith,TA Boult,1,2,0,0,1,0,0,0,0,6,4
SPD Smith,TG Southee,1,1,0,0,3,0,0,0,0,13,5
SPD Smith,V Kohli,1,3,0,0,0,0,0,0,0,3,4
SPD Smith,VR Aaron,3,0,0,0,2,0,1,0,0,14,6
SPD Smith,Wahab Riaz,5,2,0,0,2,0,0,0,0,10,9
SPD Smith,YS Chahal,3,8,1,0,0,0,0,0,0,10,12
SPD Smith,Yuvraj Singh,1,2,0,0,0,0,1,0,1,8,4
SR Patel,A Dananjaya,2,7,1,0,1,0,1,0,0,19,12
SR Patel,AB Dinda,2,1,0,0,0,0,0,0,2,1,3
SR Patel,AD Mathews,2,3,0,0,0,0,1,0,0,9,6
SR Patel,Aizaz Cheema,1,2,0,0,0,0,0,0,0,2,3
SR Patel,AM Ellis,1,1,0,0,0,0,0,0,1,1,2
SR Patel,BAW Mendis,5,4,1,0,5,0,0,0,0,26,15
SR Patel,BMAJ Mendis,0,1,0,0,0,0,0,0,0,1,1
SR Patel,IG Butler,2,0,0,0,0,0,0,0,0,0,2
SR Patel,JA Morkel,1,2,0,0,0,0,0,0,0,2,3
SR Patel,JEC Franklin,1,1,0,0,0,0,0,0,0,1,2
SR Patel,KMDN Kulasekara,7,1,0,0,2,0,0,0,0,9,10
SR Patel,MJ McClenaghan,1,1,0,0,1,0,0,0,0,5,3
SR Patel,P Awana,1,2,0,0,0,0,0,0,0,2,3
SR Patel,PP Chawla,4,7,0,0,1,0,0,0,0,11,12
SR Patel,R Ashwin,0,2,0,0,0,0,1,0,0,8,3
SR Patel,RA Jadeja,0,3,0,0,0,0,0,0,0,3,3
SR Patel,RJ Peterson,2,2,0,0,0,0,0,0,1,2,4
SR Patel,Saeed Ajmal,5,3,1,0,2,0,1,0,1,19,12
SR Patel,Shahid Afridi,1,1,0,0,0,0,0,0,0,1,2
SR Patel,Shoaib Malik,0,2,0,0,0,0,0,0,0,2,2
SR Patel,SL Malinga,1,3,0,0,0,0,0,0,1,3,4
SR Patel,TA Boult,0,1,0,0,0,0,0,0,0,1,1
SR Patel,Umar Gul,1,3,1,0,0,0,0,0,1,5,5
SR Patel,Yuvraj Singh,3,4,0,0,1,0,0,0,0,8,8
SR Watson,A Mishra,6,4,0,0,0,0,1,0,0,10,11
SR Watson,A Nehra,14,14,1,0,4,0,2,0,0,44,35
SR Watson,AB Dinda,2,1,1,1,0,0,0,0,0,6,5
SR Watson,Abdul Razzaq,3,1,0,0,1,0,0,0,0,5,5
SR Watson,AD Mathews,1,0,0,0,1,0,0,0,1,4,2
SR Watson,AD Russell,4,9,2,0,4,0,0,0,0,29,19
SR Watson,Anureet Singh,3,2,0,1,2,0,0,0,0,13,8
SR Watson,AR Patel,12,4,0,0,3,0,1,0,3,22,20
SR Watson,Azhar Mahmood,3,3,0,0,4,0,1,0,0,25,11
SR Watson,B Kumar,10,4,0,1,3,0,0,0,0,19,18
SR Watson,BB Sran,0,1,0,0,0,0,0,0,0,1,1
SR Watson,BCJ Cutting,0,2,0,0,0,0,0,0,0,2,2
SR Watson,BE Hendricks,2,5,0,0,1,0,0,0,0,9,8
SR Watson,CJ Anderson,3,5,0,0,0,0,0,0,0,5,8
SR Watson,CR Brathwaite,7,5,0,0,2,0,1,0,0,19,15
SR Watson,D Wiese,2,4,0,0,0,0,0,0,0,4,6
SR Watson,DJ Bravo,1,6,0,0,2,0,1,0,0,20,10
SR Watson,DJG Sammy,6,5,0,0,1,0,0,0,0,9,12
SR Watson,DS Kulkarni,4,1,0,0,1,0,0,0,1,5,6
SR Watson,DW Steyn,14,3,0,0,2,0,0,0,1,11,19
SR Watson,FH Edwards,2,2,0,0,0,0,0,0,1,2,4
SR Watson,GD Elliott,1,1,0,0,1,0,0,0,0,5,3
SR Watson,GE Mathurin,7,2,0,0,1,0,2,0,1,18,12
SR Watson,GS Sandhu,0,1,0,0,0,0,0,0,0,1,1
SR Watson,Harbhajan Singh,4,5,0,0,1,0,0,0,1,9,10
SR Watson,HH Pandya,3,6,3,0,7,0,0,0,0,40,19
SR Watson,HV Patel,1,1,0,0,0,0,0,0,0,1,2
SR Watson,I Sharma,3,2,0,0,0,0,0,0,2,2,5
SR Watson,IC Pandey,9,2,1,0,2,0,1,0,0,18,15
SR Watson,IK Pathan,1,1,1,0,1,0,2,0,0,19,6
SR Watson,Imad Wasim,0,1,0,0,0,0,0,0,0,1,1
SR Watson,Imran Tahir,15,13,6,0,0,0,4,0,2,49,38
SR Watson,Iqbal Abdulla,5,2,0,0,0,0,0,0,0,2,7
SR Watson,J Botha,2,3,0,0,1,0,0,0,0,7,6
SR Watson,J Suchith,8,1,0,0,1,0,1,0,1,11,11
SR Watson,JA Morkel,2,3,0,0,1,0,2,0,0,19,8
SR Watson,JD Unadkat,0,1,0,0,0,0,0,0,0,1,1
SR Watson,JH Kallis,2,2,0,0,1,0,0,0,0,6,5
SR Watson,JJ Bumrah,17,11,2,0,2,0,1,0,1,29,33
SR Watson,JP Duminy,0,6,0,0,0,0,0,0,0,6,6
SR Watson,JW Dernbach,1,1,1,0,2,0,0,0,1,11,5
SR Watson,K Rabada,10,7,1,0,3,0,2,0,0,33,23
SR Watson,K Santokie,2,1,1,0,0,0,3,0,0,21,7
SR Watson,KA Pollard,3,2,0,0,3,0,1,0,0,20,9
SR Watson,KC Cariappa,1,0,0,0,0,0,0,0,0,0,1
SR Watson,KH Pandya,9,4,0,0,0,0,0,0,0,4,13
SR Watson,KJ Abbott,2,3,1,0,0,0,0,0,1,5,6
SR Watson,KV Sharma,3,2,1,0,0,0,3,0,0,22,9
SR Watson,L Balaji,1,1,0,0,1,0,1,0,0,11,4
SR Watson,LJ Wright,1,2,1,0,0,0,1,0,0,10,5
SR Watson,M de Lange,1,2,0,0,0,0,0,0,0,2,3
SR Watson,M Kartik,2,2,2,1,1,0,1,0,0,19,9
SR Watson,M Morkel,7,13,1,0,3,0,1,0,0,33,25
SR Watson,MA Starc,7,2,0,0,6,0,0,0,0,26,15
SR Watson,MC Henriques,5,2,0,0,1,0,1,0,1,12,9
SR Watson,MG Johnson,4,3,0,0,0,0,0,0,0,3,7
SR Watson,MJ McClenaghan,3,5,1,0,0,0,1,0,1,13,10
SR Watson,MM Sharma,14,7,3,1,2,0,1,0,2,30,28
SR Watson,MN Samuels,2,4,0,0,3,0,2,0,0,28,11
SR Watson,Mohammad Amir,1,1,0,0,2,0,2,0,0,21,6
SR Watson,Mohammad Hafeez,6,5,1,0,1,0,0,0,0,11,13
SR Watson,Mohammad Sami,0,1,0,0,0,0,1,0,0,7,2
SR Watson,Mohammed Shami,2,2,0,0,0,0,1,0,1,8,5
SR Watson,Mustafizur Rahman,3,0,1,0,0,0,0,0,2,2,4
SR Watson,NLTC Perera,1,1,0,0,5,0,0,0,0,21,7
SR Watson,NM Coulter-Nile,3,2,0,0,1,0,0,0,0,6,6
SR Watson,P Awana,1,2,0,0,0,0,1,0,0,8,4
SR Watson,P Kumar,8,1,0,0,1,0,0,0,1,5,10
SR Watson,P Negi,2,5,1,0,1,0,0,0,1,11,9
SR Watson,PP Chawla,6,5,2,0,3,0,3,0,0,39,19
SR Watson,PP Ojha,2,2,0,0,0,0,0,0,1,2,4
SR Watson,R Ashwin,10,17,4,1,2,0,4,0,1,60,38
SR Watson,R Bhatia,0,4,0,0,0,0,2,0,0,16,6
SR Watson,R Dhawan,1,0,0,0,0,0,0,0,1,0,1
SR Watson,R McLaren,3,3,0,1,4,0,0,0,0,22,11
SR Watson,R Rampaul,1,2,0,0,0,0,0,0,0,2,3
SR Watson,R Vinay Kumar,2,5,0,0,2,0,2,0,1,25,11
SR Watson,RA Jadeja,20,22,4,0,2,0,6,0,5,74,54
SR Watson,Raza Hasan,12,4,0,0,2,0,1,0,1,18,19
SR Watson,RG Sharma,0,2,1,0,1,0,0,0,0,8,4
SR Watson,RJ Peterson,5,4,2,0,3,0,1,0,2,26,15
SR Watson,RP Singh,1,0,0,0,0,0,0,0,1,0,1
SR Watson,S Aravind,1,1,0,0,0,0,0,0,1,1,2
SR Watson,S Badree,8,5,0,0,0,0,0,0,1,5,13
SR Watson,S Nadeem,3,0,1,0,0,0,1,0,0,8,5
SR Watson,Saeed Ajmal,7,2,0,0,0,0,1,0,1,8,10
SR Watson,Sandeep Sharma,8,2,0,0,0,0,0,0,0,2,10
SR Watson,SCJ Broad,2,3,0,0,2,0,1,0,0,17,8
SR Watson,Shahid Afridi,3,2,0,0,0,0,0,0,0,2,5
SR Watson,Shakib Al Hasan,10,9,2,0,3,0,2,0,0,37,26
SR Watson,Shivam Sharma,0,0,0,0,3,0,1,0,0,18,4
SR Watson,Shoaib Malik,1,1,0,0,0,0,3,0,0,19,5
SR Watson,SL Malinga,0,1,0,0,0,0,0,0,0,1,1
SR Watson,Sohail Tanvir,4,5,1,0,0,0,1,0,0,13,11
SR Watson,SP Narine,19,12,2,0,3,0,2,0,2,40,38
SR Watson,ST Finn,5,0,1,0,3,0,0,0,1,14,9
SR Watson,TG Southee,1,2,1,0,1,0,0,0,0,8,5
SR Watson,Umar Gul,7,6,1,0,1,0,0,0,1,12,15
SR Watson,UT Yadav,1,11,1,0,4,0,0,0,0,29,17
SR Watson,V Kohli,3,0,2,0,0,0,1,0,0,10,6
SR Watson,V Shankar,0,0,1,0,1,0,2,0,0,18,4
SR Watson,Wahab Riaz,1,3,1,0,2,0,0,0,0,13,7
SR Watson,WD Parnell,11,13,3,0,0,0,2,0,2,31,29
SR Watson,Yasir Arafat,4,0,2,0,0,0,1,0,1,10,7
SR Watson,YS Chahal,15,2,0,0,1,0,3,0,2,24,21
SR Watson,Yuvraj Singh,8,7,1,0,0,0,1,0,2,15,17
SR Watson,Z Khan,19,2,2,0,2,0,1,0,0,20,26
SR Watson,Zulfiqar Babar,3,0,0,0,1,0,0,0,1,4,4
SS Cottrell,M de Lange,1,0,0,0,0,0,0,0,1,0,1
SS Iyer,A Ashish Reddy,1,1,1,0,0,0,1,0,0,9,4
SS Iyer,A Nehra,3,1,0,0,1,0,0,0,1,5,5
SS Iyer,AB Dinda,3,5,1,0,1,0,0,0,1,11,10
SS Iyer,AD Russell,14,6,1,0,2,0,2,0,2,28,25
SS Iyer,Anureet Singh,4,4,0,0,2,0,0,0,0,12,10
SS Iyer,AR Patel,0,5,0,0,0,0,1,0,0,11,6
SS Iyer,B Kumar,8,1,0,0,0,0,0,0,1,1,9
SS Iyer,CH Morris,5,1,0,0,0,0,1,0,1,7,7
SS Iyer,D Wiese,1,2,0,0,0,0,0,0,0,2,3
SS Iyer,DJ Hooda,4,2,0,0,0,0,0,0,0,2,6
SS Iyer,DL Chahar,3,2,0,0,1,0,0,0,0,6,6
SS Iyer,DS Kulkarni,4,0,0,0,2,0,0,0,0,8,6
SS Iyer,DW Steyn,4,1,2,0,1,0,0,0,0,9,8
SS Iyer,GB Hogg,3,3,0,0,1,0,0,0,1,7,7
SS Iyer,Harbhajan Singh,4,7,0,0,1,0,2,0,1,23,14
SS Iyer,HH Pandya,6,4,0,0,1,0,0,0,1,8,11
SS Iyer,HV Patel,2,1,0,0,0,0,0,0,1,1,3
SS Iyer,IC Pandey,2,2,0,0,2,0,1,0,0,16,7
SS Iyer,JJ Bumrah,1,3,2,0,2,0,1,0,0,21,9
SS Iyer,JP Faulkner,1,1,0,0,1,0,1,0,0,11,4
SS Iyer,KA Pollard,1,4,0,0,0,0,0,0,0,4,5
SS Iyer,KH Pandya,0,2,0,0,0,0,0,0,0,2,2
SS Iyer,KV Sharma,2,3,0,0,0,0,3,0,0,21,8
SS Iyer,M Morkel,4,1,1,0,2,0,0,0,0,11,8
SS Iyer,MA Starc,4,2,0,0,0,0,1,0,1,8,7
SS Iyer,MG Johnson,1,2,0,0,0,0,0,0,0,2,3
SS Iyer,MJ McClenaghan,16,4,1,0,6,0,3,0,0,48,30
SS Iyer,MM Sharma,3,4,0,0,2,0,0,0,0,12,9
SS Iyer,NLTC Perera,0,4,1,0,1,0,0,0,0,10,6
SS Iyer,P Kumar,7,2,0,0,2,0,1,0,1,16,12
SS Iyer,P Negi,3,5,1,0,2,0,0,0,0,15,11
SS Iyer,PP Chawla,2,7,1,0,1,0,1,0,1,19,12
SS Iyer,PV Tambe,4,4,0,0,1,0,1,0,0,14,10
SS Iyer,R Ashwin,6,3,2,0,2,0,0,0,0,15,13
SS Iyer,R Vinay Kumar,3,2,1,0,0,0,0,0,0,4,6
SS Iyer,RA Jadeja,2,4,0,0,1,0,0,0,0,8,7
SS Iyer,RS Bopara,2,4,0,0,0,0,0,0,0,4,6
SS Iyer,S Aravind,4,0,0,0,0,0,0,0,1,0,4
SS Iyer,Sandeep Sharma,12,2,1,0,1,0,0,0,2,8,16
SS Iyer,SK Raina,1,2,0,0,1,0,0,0,0,6,4
SS Iyer,SL Malinga,6,3,1,0,1,0,0,0,1,9,11
SS Iyer,SN Thakur,3,2,1,0,1,0,2,0,1,20,9
SS Iyer,SP Narine,3,2,0,0,0,0,0,0,0,2,5
SS Iyer,SR Watson,1,0,0,0,0,0,0,0,1,0,1
SS Iyer,TG Southee,8,5,0,0,1,0,0,0,0,9,14
SS Iyer,UT Yadav,2,4,0,0,0,0,0,0,0,4,6
SS Pathirana,JW Hastings,1,0,0,0,0,0,0,0,1,0,1
SS Pathirana,MC Henriques,1,2,0,0,1,0,0,0,0,6,4
SS Pathirana,SM Boland,1,0,1,0,0,0,0,0,1,2,2
SS Tiwary,A Mishra,4,3,0,0,1,0,1,0,0,13,9
SS Tiwary,A Nehra,2,1,0,0,1,0,0,0,1,5,4
SS Tiwary,AD Russell,1,1,0,0,0,0,0,0,0,1,2
SS Tiwary,AR Patel,2,1,0,0,1,0,0,0,0,5,4
SS Tiwary,AS Rajpoot,1,3,0,0,0,0,0,0,1,3,4
SS Tiwary,B Kumar,2,1,0,0,0,0,0,0,0,1,3
SS Tiwary,BB Sran,1,1,0,0,0,0,0,0,0,1,2
SS Tiwary,CJ Jordan,2,2,0,0,1,0,0,0,0,6,5
SS Tiwary,CR Brathwaite,0,2,0,0,0,0,0,0,0,2,2
SS Tiwary,D Wiese,0,2,0,0,0,0,0,0,0,2,2
SS Tiwary,DS Kulkarni,0,4,0,0,1,0,0,0,0,8,5
SS Tiwary,GB Hogg,0,2,0,0,0,0,1,0,0,8,3
SS Tiwary,Gurkeerat Singh,3,1,0,0,0,0,1,0,1,7,5
SS Tiwary,Harbhajan Singh,1,8,1,0,1,0,0,0,0,14,11
SS Tiwary,HH Pandya,1,2,0,0,0,0,0,0,0,2,3
SS Tiwary,HV Patel,0,1,0,0,0,0,1,0,0,7,2
SS Tiwary,I Sharma,2,3,0,0,1,0,0,0,0,7,6
SS Tiwary,Imran Tahir,2,2,1,0,0,0,0,0,1,4,5
SS Tiwary,JJ Bumrah,4,1,2,0,2,0,0,0,1,13,9
SS Tiwary,JP Duminy,0,2,0,0,0,0,0,0,0,2,2
SS Tiwary,JP Faulkner,0,2,0,0,0,0,0,0,0,2,2
SS Tiwary,KH Pandya,1,1,1,0,1,0,2,0,0,19,6
SS Tiwary,KJ Abbott,3,0,1,0,0,0,0,0,0,2,4
SS Tiwary,KV Sharma,6,1,0,0,0,0,1,0,0,7,8
SS Tiwary,M Morkel,1,1,0,0,1,0,0,0,0,5,3
SS Tiwary,MA Starc,0,3,0,0,0,0,0,0,0,3,3
SS Tiwary,MC Henriques,1,0,0,0,0,0,0,0,0,0,1
SS Tiwary,MJ McClenaghan,6,4,0,0,0,0,0,0,0,4,10
SS Tiwary,Mustafizur Rahman,2,1,1,0,0,0,0,0,0,3,4
SS Tiwary,P Kumar,1,0,2,0,0,0,0,0,0,4,3
SS Tiwary,Parvez Rasool,3,4,1,0,4,0,0,0,0,22,12
SS Tiwary,PP Chawla,1,1,0,0,0,0,0,0,0,1,2
SS Tiwary,R Dhawan,2,2,1,0,1,0,0,0,0,8,6
SS Tiwary,R Vinay Kumar,1,2,0,0,1,0,0,0,0,6,4
SS Tiwary,RS Bopara,0,0,1,0,0,0,0,0,0,2,1
SS Tiwary,Shakib Al Hasan,0,5,0,0,0,0,0,0,0,5,5
SS Tiwary,SL Malinga,2,2,0,0,1,0,0,0,0,6,5
SS Tiwary,SR Watson,6,2,0,0,1,0,0,0,0,6,9
SS Tiwary,STR Binny,0,2,0,0,1,0,0,0,0,6,3
SS Tiwary,TG Southee,5,6,2,1,0,0,2,0,0,25,16
SS Tiwary,UT Yadav,3,2,0,0,3,0,0,0,0,14,8
SS Tiwary,VR Aaron,2,3,0,0,1,0,0,0,0,7,6
SS Tiwary,YS Chahal,5,3,0,0,2,0,0,0,1,11,10
ST Finn,AB Dinda,0,1,0,0,1,0,0,0,0,5,2
ST Finn,Harbhajan Singh,2,0,0,0,0,0,0,0,0,0,2
ST Finn,JEC Franklin,1,3,0,0,0,0,0,0,0,3,4
ST Finn,KMDN Kulasekara,1,1,0,0,0,0,0,0,0,1,2
ST Finn,PP Chawla,1,2,0,0,0,0,0,0,0,2,3
ST Finn,SL Malinga,1,0,0,0,0,0,0,0,0,0,1
ST Finn,TA Boult,0,2,0,0,0,0,0,0,0,2,2
ST Finn,Yuvraj Singh,2,1,0,0,0,0,0,0,0,1,3
